keyword,list_greatfire_wikipedia,list_blockedweibo,list_cdt,list_line,list_skype,list_sina,list_gfw,machine_translation,human_translation,notes,agg_cattags,pinyin_tones,pinyin_notones,_theme,_category,CDT_translation,CDT_englishpost,CDT_combination,num_lists_appears_on,line_category,line_translation,line_notes,keyword_length,gfw_category
"fd.cxqq.net",0,0,0,0,0,1,0,"fd.cxqq.net","","","URLs","fd.cxqq.net","fd.cxqq.net","technology","urls","","",,1,"","","",11,""
"fgmtv",0,0,0,0,1,0,0,"fgmtv","FGMTV","","Religion","fgmtv","fgmtv","political","religionfalungong","","",,1,"","","",5,""
"flexispy官方网站",0,0,0,0,1,0,0,"flexispy Official Website","Flexispy official website","Flexispy is a spyware program installed in mobile phones. For more information, please see: http://www.pcworld.com/article/245219/mobile_spyware_raises_ethical_legal_questions.html.","Spyware","flexispyguānfāng wǎngzhàn ","flexispyguanfang wangzhan ","technology","spyware","","",,1,"","","",12,""
"flg",0,1,1,0,1,1,0,"flg","Falun Gong","Initials for Falun Gong For more information on Falun Gong and Falun Dafa, please see: http://www.falundafa.org/; http://en.wikipedia.org/wiki/Falun_Gong.","Religion","flg","flg","political","religionfalungong","flg","",0,4,"","","",3,""
"four",0,0,1,0,0,0,0,"four","four","","","","","","","four","http://goo.gl/PvbxE",0,1,"","","",4,""
"free Tibet",0,0,1,0,0,0,0,"free Tibet","free Tibet","","","","","","","free Tibet","",0,1,"","","",10,""
"free tibet",0,0,0,0,1,0,0,"free tibet","","","Ethnic Groups","free tibet","free tibet","political","ethnicgroupstibetan","","",,1,"","","",10,""
"free will",1,0,0,0,0,0,0,"free will","","","","","","","","","",,1,"","","",9,""
"freedom",1,0,0,0,0,0,0,"freedom","","","","","","","","","",,1,"","","",7,""
"freeliuxiaobo",0,0,0,0,1,0,0,"freeliuxiaobo","","Liu Xiaobo [劉曉波] is a Nobel Peace Prize Laureate and a Chinese political dissident. He is currently imprisoned in China for his political activism. For more information, please see: http://en.wikipedia.org/wiki/Liu_Xiaobo.","Dissident / Activist;Liu Xiaobo","freeliuxiaobo","freeliuxiaobo","people","dissidentactivist","","",,1,"","","",13,""
"fuazi.blogbus.com",0,0,0,0,0,1,0,"fuazi.blogbus.com","","","URLs","fuazi.blogbus.com","fuazi.blogbus.com","technology","urls","","",,1,"","","",17,""
"fuck",0,0,1,0,1,1,0,"fuck","fuck","","Prurient Interests","fuck","fuck","social","prurientinterests","fuck","",0,3,"","","",4,""
"f轮功",0,0,0,0,1,0,0,"f Falun Gong","Falun Gong","For more information on Falun Gong or Falun Dafa, please see: http://en.wikipedia.org/wiki/Falun_Gong.","Religion","flún gōng ","flun gong ","political","religionfalungong","","",,1,"","","",3,""
"g_f_w",0,0,0,0,1,0,0,"g_f_w","",", a term used to describe China's system of Internet censorship.","Censorship","g_f_w","g_f_w","political","censorshipcensorshipsurveillance","","",,1,"","","",5,""
"gaoli",0,0,1,0,0,0,0,"gaoli","gaoli","","","","","","","gaoli","http://goo.gl/uUxx2",0,1,"","","",5,""
"gc党",0,0,0,0,1,0,0,"gc Party","Gong Chan Dang (CPC in Chinese)","For more information, please see: http://en.wikipedia.org/wiki/Communist_Party_of_China.","Communist Party of China (CPC)","gcdǎng ","gcdang ","political","communistpartyofchinacpcgeneralc","","",,1,"","","",3,""
"ge.0happ%",0,0,0,0,0,1,0,"ge.0happ%","","","URLs","ge.0happ%","ge.0happ%","technology","urls","","",,1,"","","",9,""
"ggjf101.blogbus.com",0,0,0,0,0,1,0,"ggjf101.blogbus.com","","","URLs","ggjf101.blogbus.com","ggjf101.blogbus.com","technology","urls","","",,1,"","","",19,""
"gmeak.com",0,0,0,0,0,1,0,"gmeak.com","","unclear of context.","URLs","gmeak.com","gmeak.com","technology","urls","","",,1,"","","",9,""
"gongchan",0,0,0,0,1,0,0,"gongchan","Chinese for CPC","For more information, please see: en.wikipedia.org/wiki/Communist_Party_of_China.","Communist Party of China (CPC)","gongchan","gongchan","political","communistpartyofchinacpcgeneralc","","",,1,"","","",8,""
"gongfei",0,0,1,0,0,0,0,"gongfei","gongfei","","","","","","","gongfei","http://goo.gl/nepr9",0,1,"","","",7,""
"gong匪",0,1,1,0,1,0,0,"gong bandit","Communist bandits/gang/robbers","This is a derogatory term for the CPC.","Communist Party of China (CPC)","gongfěi ","gongfei ","political","communistpartyofchinacpcgeneralc","gong bandits","http://goo.gl/nepr9",0,3,"","","",5,""
"goo.gl/jIQCu",0,0,0,0,0,1,0,"goo.gl / jIQCu","","","URLs","goo.gl/jIQCu","goo.gl/jIQCu","technology","urls","","",,1,"","","",12,""
"gov",0,1,1,0,1,0,0,"gov","gov","Likely reference to Chinese government.","Communist Party of China (CPC)","gov","gov","political","communistpartyofchinacpcgeneralc","gov","http://goo.gl/jckRI",0,3,"","","",3,""
"gu",0,0,1,0,0,0,0,"gu","gu","","","","","","","gu","http://goo.gl/kqnmI",0,1,"","","",2,""
"guadie",0,0,0,0,1,0,0,"guadie",""," (read dee-eh) is a reference to father [爹]. This is a reference to Bo Xilai, the father of Bo Guagua.  For more information on Bo Xilai, please see: http://en.wikipedia.org/wiki/Bo_Xilai.","Bo Xilai Scandal;Relatives / Associates of Government Officials","guadie","guadie","events","boxilaiscandal","","",,1,"","","",6,""
"guangcheng",0,0,1,0,0,0,0,"guangcheng","guangcheng","","","","","","","guangcheng","http://goo.gl/L4WPW",0,1,"","","",10,""
"guang诚",0,0,1,0,0,0,0,"guang Cheng","guangcheng","","","","","","","guangcheng","http://goo.gl/CnPAB",0,1,"","","",6,""
"guanzhengwu",0,0,0,0,1,0,0,"guanzhengwu",""," and seems to refer to some sort of government blogging initiative.","Media","guanzhengwu","guanzhengwu","political","mediachineseprogovernmentmedia","","",,1,"","","",11,""
"guo",0,0,1,0,0,0,0,"guo","guo","","","","","","","guo","http://goo.gl/X6HAf",0,1,"","","",3,""
"gurl.es",0,0,0,0,0,1,0,"gurl.es","","","URLs","gurl.es","gurl.es","technology","urls","","",,1,"","","",7,""
"g党",0,0,0,0,1,0,0,"g Party","Chinese for CPC","For more information, please see: en.wikipedia.org/wiki/Communist_Party_of_China.","Communist Party of China (CPC)","gdǎng ","gdang ","political","communistpartyofchinacpcgeneralc","","",,1,"","","",2,""
"h9b8",0,0,0,0,0,1,0,"h9b8",""," with letters inverted and upside-down.","Tiananmen Square (June 4 1989)","h9b8","h9b8","events","tiananmensquarejune41989","","",,1,"","","",4,""
"haixiachina",0,0,0,0,1,0,0,"haixiachina","","Context unclear.","Chinese software / websites","haixiachina","haixiachina","technology","chinesesoftwarewebsites","","",,1,"","","",11,""
"hexun",0,0,0,0,1,0,0,"hexun","","Could refer to Hexun [和讯] (http://www.hexun.com/) a Chinese-language financial news website.","Media","hexun","hexun","political","mediachineseprogovernmentmedia","","",,1,"","","",5,""
"hi.baidu.com/rengzi08",0,0,0,0,0,1,0,"hi.baidu.com/rengzi08","","","URLs","hi.baidu.com/rengzi08","hi.baidu.com/rengzi08","technology","urls","","",,1,"","","",21,""
"hk64",0,0,1,0,0,0,0,"hk64","hk64","","","","","","","hk64","http://goo.gl/IZQ49",0,1,"","","",4,""
"hostmaster",0,0,0,0,0,1,0,"hostmaster","","Context unclear","Generic technology terms","hostmaster","hostmaster","technology","generictechnologyterms","","",,1,"","","",10,""
"http://20pp.com/",0,0,0,0,0,1,0,"http://20pp.com/","","","URLs","http://20pp.com/","http://20pp.com/","technology","urls","","",,1,"","","",16,""
"http://henduan.com/bZrYz",0,0,0,0,0,1,0,"http://henduan.com/bZrYz","","","URLs","http://henduan.com/bZrYz","http://henduan.com/bZrYz","technology","urls","","",,1,"","","",24,""
"http://scl.qvodzyw.com/",0,0,0,0,0,1,0,"http://scl.qvodzyw.com/","","","URLs","http://scl.qvodzyw.com/","http://scl.qvodzyw.com/","technology","urls","","",,1,"","","",23,""
"http://sina.msn.io",0,0,0,0,0,1,0,"http://sina.msn.io","","This is probably a reference to the Sina website. Sina UC may be blocking this to ensure that users do not have usernames affiliated to Sina.","URLs","http://sina.msn.io","http://sina.msn.io","technology","urls","","",,1,"","","",18,""
"http://ucsina.top.to",0,0,0,0,0,1,0,"http://ucsina.top.to","","","URLs","http://ucsina.top.to","http://ucsina.top.to","technology","urls","","",,1,"","","",20,""
"http://www.51uc198.cn",0,0,0,0,0,1,0,"http://www.51uc198.cn","","","URLs","http://www.51uc198.cn","http://www.51uc198.cn","technology","urls","","",,1,"","","",21,""
"http://www.81543.cn",0,0,0,0,0,1,0,"http://www.81543.cn","","","URLs","http://www.81543.cn","http://www.81543.cn","technology","urls","","",,1,"","","",19,""
"http://www.91wx.info/",0,0,0,0,0,1,0,"http://www.91wx.info/","","","URLs","http://www.91wx.info/","http://www.91wx.info/","technology","urls","","",,1,"","","",21,""
"http://www.cloudmedol.cn",0,0,0,0,0,1,0,"http://www.cloudmedol.cn","","","URLs","http://www.cloudmedol.cn","http://www.cloudmedol.cn","technology","urls","","",,1,"","","",24,""
"http://www.dfh7.cn",0,0,0,0,0,1,0,"http://www.dfh7.cn","","","URLs","http://www.dfh7.cn","http://www.dfh7.cn","technology","urls","","",,1,"","","",18,""
"http://www.hao123mm.cn",0,0,0,0,0,1,0,"http://www.hao123mm.cn","","","URLs","http://www.hao123mm.cn","http://www.hao123mm.cn","technology","urls","","",,1,"","","",22,""
"http://www.lltt8.cn",0,0,0,0,0,1,0,"http://www.lltt8.cn","","","URLs","http://www.lltt8.cn","http://www.lltt8.cn","technology","urls","","",,1,"","","",19,""
"http://www.shun163.cn",0,0,0,0,0,1,0,"http://www.shun163.cn","","","URLs","http://www.shun163.cn","http://www.shun163.cn","technology","urls","","",,1,"","","",21,""
"http://x-uc.us/",0,0,0,0,0,1,0,"http://x-uc.us/","","","URLs","http://x-uc.us/","http://x-uc.us/","technology","urls","","",,1,"","","",15,""
"htyaw.com",0,0,0,0,0,1,0,"htyaw.com","","","URLs","htyaw.com","htyaw.com","technology","urls","","",,1,"","","",9,""
"hu+wen",0,0,1,0,0,0,0,"hu + wen","hu+wen","","","","","","","hu+wen","http://goo.gl/z2eYY",0,1,"","","",6,""
"human rights",0,0,1,0,0,0,0,"human rights","human rights","","","","","","","human rights","http://goo.gl/ZrTzK",0,1,"","","",12,""
"i.tkx.cc/nm",0,0,0,0,0,1,0,"i.tkx.cc / nm","","","URLs","i.tkx.cc/nm","i.tkx.cc/nm","technology","urls","","",,1,"","","",11,""
"ifeng.com/M6AH",0,0,0,0,0,1,0,"ifeng.com/M6AH","","","URLs","ifeng.com/M6AH","ifeng.com/M6AH","technology","urls","","",,1,"","","",14,""
"igame",0,0,0,0,0,1,0,"igame","","This appears to be a website for online poker and gambling. For more information, please see: https://www.igame.com/.  Or it is a small Chinese handheld media and game player inspired by Nintendo DSi, PSP Go and the iPhone. For more information","Gambling","igame","igame","social","gambling","","",,1,"","","",5,""
"ii33.com",0,0,0,0,0,1,0,"ii33.com","","","URLs","ii33.com","ii33.com","technology","urls","","",,1,"","","",8,""
"img01.imagecanon.com",0,0,0,0,0,1,0,"img01.imagecanon.com","","","URLs","img01.imagecanon.com","img01.imagecanon.com","technology","urls","","",,1,"","","",20,""
"info",0,0,0,0,0,1,0,"info","","Vague term with unclear context.","Context unclear","info","info","misc","contextunclear","","",,1,"","","",4,""
"inmediahk",0,1,0,0,0,1,0,"inmediahk","","This is an indepedent media site (Independent Media Hong Kong - http://www.inmediahk.net/) which specializes in covering social issues, current affairs and citizen reporting. See http://wiki.creativecommons.org/Case_Studies/InMediaHK","Media","inmediahk","inmediahk","political","mediachineseindependentoppositio","","",,2,"","","",9,""
"is.gd/ImIFqG",0,0,0,0,0,1,0,"is.gd / ImIFqG","","","URLs","is.gd/ImIFqG","is.gd/ImIFqG","technology","urls","","",,1,"","","",12,""
"is.gd/MHpGNN",0,0,0,0,0,1,0,"is.gd / MHpGNN","","","URLs","is.gd/MHpGNN","is.gd/MHpGNN","technology","urls","","",,1,"","","",12,""
"is.gd/QEItJE",0,0,0,0,0,1,0,"is.gd / QEItJE","","","URLs","is.gd/QEItJE","is.gd/QEItJE","technology","urls","","",,1,"","","",12,""
"is.gd/WuYNth",0,0,0,0,0,1,0,"is.gd / WuYNth","","","URLs","is.gd/WuYNth","is.gd/WuYNth","technology","urls","","",,1,"","","",12,""
"is.gd/lq9gvm",0,0,0,0,0,1,0,"is.gd/lq9gvm","","","URLs","is.gd/lq9gvm","is.gd/lq9gvm","technology","urls","","",,1,"","","",12,""
"is.gd/oytGB3",0,0,0,0,0,1,0,"is.gd/oytGB3","","","URLs","is.gd/oytGB3","is.gd/oytGB3","technology","urls","","",,1,"","","",12,""
"j.yo114.cn",0,0,0,0,0,1,0,"j.yo114.cn","","","URLs","j.yo114.cn","j.yo114.cn","technology","urls","","",,1,"","","",10,""
"j7mm.com",0,0,0,0,0,1,0,"j7mm.com","","","URLs","j7mm.com","j7mm.com","technology","urls","","",,1,"","","",8,""
"jXX",0,0,0,0,1,0,0,"jXX","","Could refer to the J-XX fighter aircraft being developed by China's military. See http://www.sinodefence.com/airforce/fighter/jxx.asp","National Security","jXX","jXX","political","nationalsecuritymilitarypolice","","",,1,"","","",3,""
"japanese",0,0,0,0,1,0,0,"japanese","","","International relations","japanese","japanese","political","internationalrelationssinojapane","","",,1,"","","",8,""
"jasmine折纸",0,0,0,0,1,0,0,"jasmine origami","","This is related to the Jasmine Revolution, an online call for pro-democracy protests in major Chinese cities. For more information, please see: http://jasmineplaces.blogspot.ca/2011/05/blog-post_4422.html (Chinese); http://staysweethome.blogspo","Jasmine Revolution","jasminezhé zhǐ ","jasminezhe zhi ","events","jasminerevolution","","",,1,"","","",9,""
"jianfei.youdaocai.com",0,0,0,0,0,1,0,"jianfei.youdaocai.com","","","URLs","jianfei.youdaocai.com","jianfei.youdaocai.com","technology","urls","","",,1,"","","",21,""
"jiangzemin",0,0,1,1,0,0,0,"jiangzemin","jiangzemin","Jiang Zemin is former general secretary of CPC","","","","","CPC member / Gov official","jiangzemin","",0,2,"CPC member / Gov official","","Jiang Zemin is former general secretary of CPC",10,""
"jiaqinglin",0,0,1,0,0,0,0,"jiaqinglin","jiaqinglin","","","","","","","jiaqinglin","http://goo.gl/uUxx2",0,1,"","","",10,""
"jin",0,0,1,0,0,0,0,"jin","jin","","","","","","","jin","http://goo.gl/X6HAf",0,1,"","","",3,""
"jinping",0,0,1,0,0,0,0,"jinping","jinping","","","","","","","jinping","http://goo.gl/jW2Ue",0,1,"","","",7,""
"ju.atpanel.com",0,0,0,0,0,1,0,"ju.atpanel.com","","","URLs","ju.atpanel.com","ju.atpanel.com","technology","urls","","",,1,"","","",14,""
"june",0,0,1,0,0,0,0,"june","june","","","","","","","june","http://goo.gl/Kd51L",0,1,"","","",4,""
"jzm",0,1,0,0,1,0,0,"jzm","","This could be an abbreviation for Jiang Zemin [江泽民], the former president of the PRC. For more information, see: http://chinadigitaltimes.net/2012/06/sensitive-words-the-google-files/.","CPC member / Gov official;Jiang Zemin","jzm","jzm","people","cpcmembergovofficial","","",,2,"","","",3,""
"kailai",0,0,1,0,0,0,0,"kailai","kailai","","","","","","","kailai","http://goo.gl/kqnmI",0,1,"","","",6,""
"kang",0,0,1,0,0,0,0,"kang","[Zhou Yong]kang","","","","","","","[Zhou Yong]kang","http://wp.me/p2pAV0-Hng",0,1,"","","",4,""
"kao",0,0,1,0,0,0,0,"kao","kao","","","","","","","kao","",0,1,"","","",3,""
"kd008.com",0,0,0,0,0,1,0,"kd008.com","","","URLs","kd008.com","kd008.com","technology","urls","","",,1,"","","",9,""
"kdf",0,0,0,0,0,1,0,"kdf","","Unclear of context.","Context unclear","kdf","kdf","misc","contextunclear","","",,1,"","","",3,""
"keqiang",0,0,1,0,0,0,0,"keqiang","keqiang","","","","","","","keqiang","http://goo.gl/uUxx2",0,1,"","","",7,""
"king粉",0,0,0,0,1,0,0,"king powder","King powder (K powder)","This is a drug. For more information, please see: http://www.time.com/time/world/article/0,8599,2054536,00.html; http://en.wikipedia.org/wiki/Recreational_use_of_ketamine; http://www.urban75.com/Drugs/drugketa.html; https://www.facebook.com/not","Illicit Goods and Services","kingfěn ","kingfen ","social","illicitgoodsandservices","","",,1,"","","",5,""
"ktv小姐",0,0,0,0,0,1,0,"Miss ktv","Karaoke lady","Sexual content.","Prurient Interests","ktvxiǎojie ","ktvxiaojie ","social","prurientinterests","","",,1,"","","",5,""
"k粉",0,0,0,0,0,1,0,"k powder","K powder (drug)","Ketamine For more information, please see: http://www.time.com/time/world/article/0,8599,2054536,00.html; http://en.wikipedia.org/wiki/Recreational_use_of_ketamine; http://www.urban75.com/Drugs/drugketa.html; https://www.facebook.com/notes/anti","Illicit Goods and Services","kfěn ","kfen ","social","illicitgoodsandservices","","",,1,"","","",2,""
"lama",0,1,1,0,0,0,0,"lama","lama","","","","","","","lama","",0,2,"","","",4,""
"li_peng",0,0,0,0,0,1,0,"li_peng","Li Peng","Li Peng [李鹏] was China's fourth Premier between 1987 and 1998 under presidents Jiang Zemin and Yang Shangkun. He was also a member of the all-powerful Politburo Standing Committee of the Communist Party of China until 2002. It has been argued","CPC member / Gov official;Li Peng","li_peng","li_peng","people","cpcmembergovofficial","","",,1,"","","",7,""
"lichangchun",0,0,1,0,0,0,0,"lichangchun","lichangchun","","","","","","","lichangchun","",0,1,"","","",11,""
"lihongzhi",0,0,0,0,1,0,0,"lihongzhi","","Li Hongzhi [李洪志] is the founder and spiritual master of Falun Gong. See http://en.wikipedia.org/wiki/Li_Hongzhi","Religion","lihongzhi","lihongzhi","political","religionfalungong","","",,1,"","","",9,""
"linyi",0,0,1,0,0,0,0,"linyi","linyi","","","","","","","linyi","http://goo.gl/4N2XN",0,1,"","","",5,""
"lipeng",0,1,0,0,1,1,0,"lipeng","Li Peng","Li Peng [李鹏] was China's fourth Premier between 1987 and 1998 under presidents Jiang Zemin and Yang Shangkun. He was also a member of the all-powerful Politburo Standing Committee of the Communist Party of China until 2002. It has been argued","CPC member / Gov official;Li Peng","lipeng","lipeng","people","cpcmembergovofficial","","",,3,"","","",6,""
"lipeng日记",0,0,0,0,0,1,0,"lipeng diary","Li Peng Diaries (Book)","Li Peng [李鹏] was China's fourth Premier between 1987 and 1998 under presidents Jiang Zemin and Yang Shangkun. He was also a member of the all-powerful Politburo Standing Committee of the Communist Party of China until 2002. It has been argued","Li Peng;Tiananmen Square (June 4 1989)","lipengrìjì ","lipengriji ","events","tiananmensquarejune41989","","",,1,"","","",8,""
"lirui",0,0,0,0,1,0,0,"lirui","","Likely refers to Li Rui [李锐] an early member of the Communist Party of China and later a vocal advocate of democratic reform. See http://en.wikipedia.org/wiki/Li_Rui_(politician)","CPC member / Gov official","lirui","lirui","people","cpcmembergovofficial","","",,1,"","","",5,""
