keyword,_sensitivewords,_popularwords,list_greatfire_wikipedia,list_blockedweibo,list_cdt,list_line,list_skype,list_sina,list_gfw,list_google,list_sinashow,list_163,list_qq,list_condop,list_blogprovider,machine_translation,human_translation,notes,themeevents,thememisc,themepeople,themepolitical,themesocial,themetechnology,thcpcnationalcongress2002,thcpcnationalcongress2012,olympics,boxilaiscandal,business,cpcmembergovofficial,censorshipcensorshipsurveillance,censorshipcircumvention,charter08,china,chinasnationalday,chinesedoomsdaycultarrests,chinesesoftwarewebsites,communistpartyofchinacpccriticis,communistpartyofchinacpcgeneralc,companyname,contextunclear,corruptionscandals,democracychinesedemocracymovemen,detention,diaoyusenkakuislandsprotests,dissidentactivist,domesticrelationshongkong,domesticrelationstaiwan,ethnicgroupsgeneralethnic,ethnicgroupshui,ethnicgroupstibetan,ethnicgroupsuyghur,ferraricrashmarch2012,forceddemolitions,gambling,generictechnologyterms,googleleavingchina,government,humanrightsgeneralhumanrights,humanrightsorganizations,illicitgoodsandservices,innermongoliaprotests,internationalrelationssinojapane,internationalrelationsunitedstat,jasminerevolution,jiangzemindeathrumour,law,lottery,mediachineseindependentoppositio,mediachineseprogovernmentmedia,mediageneralmediaterms,mediainternationalmedia,nationalsecuritygeneralnationals,nationalsecuritymilitarypolice,occupymovement,oilpriceprotests,onlinegame,onlinenovels,personidentitycontextunclear,petitioningadministrativesystem,politicalpartiesnoncpc,protest,prurientinterests,relativesassociatesofgovernmento,religionchristianpracticeinchina,religionfalungong,religiongeneralreligion,sarsandotherdiseasesaidsavianflu,sichuanearthquake,sina,spyware,taintedmilkscandal,tiananmensquarejune41989,tibetanselfimmolations,urls,urumqiriots,victimsofcrimeviolentcriminals,wenzhoutraincrash,westernwebsitessocialmedia,agg_Sina_Skype_lists,agg_cattags,pinyin_tones,pinyin_notones,_theme,_category,CDT_translation,CDT_englishpost,CDT_combination,num_lists_appears_on,line_category,line_translation,line_notes,top_aug1_2013_ZHWikipedia_views,top_aug1_2013_ZHWikipedia,top1000_ZHWikipedia_views,top1000_ZHWikipedia,protected_ZHWikipedia,keyword_length,gfw_category
"操你",1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,"Fuck you","f**k you","Sexual context.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 2;Sina UC List 3;Sina UC List 4","Prurient Interests","cāo nǐ ","cao ni ","social","prurientinterests","f**k you","",0,7,"","","",,,,,,2,""
"操你妈",1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,"Fuck","f**k your mom"," It was made famous by dissident artist Ai Weiwei. For more information, please see: http://en.wikipedia.org/wiki/Grass_Mud_Horse.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 2;TOM-Skype 3.6-3.8;TOM-Skype 4.0-4.2;TOM-Skype 5.0-5.1;TOM-Skype 5.1 Surveillance-only;TOM-Skype 5.5-6.1 Surveillance-only","Internet Memes / Neologism;Prurient Interests","cāo nǐ mā ","cao ni ma ","social","prurientinterests","f**k your mom","",0,6,"","","",,,,,,3,""
"操你吗",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Fuck you do",""," It was made famous by dissident artist Ai Weiwei. For more information, please see: http://en.wikipedia.org/wiki/Grass_Mud_Horse.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 2;Sina UC List 5","Prurient Interests","cāo nǐ ma ","cao ni ma ","social","prurientinterests","","",,1,"","","",,,,,,3,""
"操女人穴",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"Woman point operations","f**k women's holes","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","f**k women's holes","",0,2,"","","",,,,,,4,""
"操死",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,1,"","","",,,,,,,""
"操他",1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"He parade","","Sexual content.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 2","Prurient Interests","cāo tā ","cao ta ","social","prurientinterests","","",,3,"","","",,,,,,2,""
"操她",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Fuck her","","Sexual context.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 2","Prurient Interests","cāo tā ","cao ta ","social","prurientinterests","","",,2,"","","",,,,,,2,""
"操我",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Fuck me","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,1,"","","",,,,,,2,""
"操一下",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Speak about","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 3.6-3.8;TOM-Skype 4.0-4.2;TOM-Skype 5.0-5.1;TOM-Skype 5.1 Surveillance-only;TOM-Skype 5.5-6.1 Surveillance-only","Prurient Interests","cāo yīxià ","cao yixia ","social","prurientinterests","","",,1,"","","",,,,,,3,""
"曹昂",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cao Ang","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",,,,,1,2,""
"曹操",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cao Cao","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",29,1,16442,1,,2,""
"曹长青",1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,"Cao Changqing","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","People-Dissident","","",,5,"","","",,,,,,3,"People-Dissident"
"曹刚川",1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,"Cao","Cao Gangchuan","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","Cao Gangchuan","",0,4,"","","",,,,,,3,""
"曹建明",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,"Cao Jianming","Person's name","Cao Jianming is the Procurator-General (chief prosecutor) of the Supreme People's Procuratorate of the PRC. For more information, please see: http://en.wikipedia.org/wiki/Cao_Jianming.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 3.6-3.8;TOM-Skype 4.0-4.2;TOM-Skype 5.1 Surveillance-only;TOM-Skype 5.5-6.1 Surveillance-only","CPC member / Gov official","cáo jiàn míng ","cao jian ming ","people","cpcmembergovofficial","","",,3,"CPC member / Gov official","","Procurator-General of the Supreme People's Procuratorate of the People's Republic of China.",,,,,,3,"People-Official"
"曹建明＋调查",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Cao Jianming + survey","Cao Jianming+investigate","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","Cao Jianming+investigate","http://wp.me/p2pAV0-HqI",1,1,"","","",,,,,,6,""
"曹金生",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cao Jinsheng","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",66,1,,,,3,""
"曹金陶",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Cao Jin Tao","Person's name","Cao Jintao is a member of the Chinese Coalition for Citizens Rights and participated in rallies supporting Liu Xiaobo. He has also spoken out about the melamine milk scandal in China. For more information, please see: http://gongminziyoulianmen",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 4;Sina UC List 5","Dissident / Activist;Liu Xiaobo","cáo jīn táo ","cao jin tao ","people","dissidentactivist","","",,1,"","","",,,,,,3,""
"曹顺利",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Caoshun Li","Cao Shunli","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","Cao Shunli","http://wp.me/p2pAV0-Ig0",0,1,"","","",,,,,,3,""
"曹丕",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pi","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",12,1,,,,2,""
"曹鑠",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cao Shuo","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",,,,,1,2,""
"曹長青",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"Cao Changqing","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","People-Dissident","","",,2,"","","",,,,,,3,"People-Dissident"
"草场地",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pasture land","Caochangdi","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","Caochangdi","",0,1,"","","",,,,,,3,""
"草根",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Grassroots","","",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 5.1 Surveillance-only","Human Rights","cǎo gēn ","cao gen ","political","humanrightsorganizations","","",,1,"","","",,,,,,2,""
"草榴",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Grass pomegranate","","Sexual content, or porn website.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 3;Sina UC List 4","Prurient Interests","cǎo liú ","cao liu ","social","prurientinterests","","",,1,"","","",,,,,,2,""
"草榴成人导航",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Grass garnet Adult navigation","","Porn website",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 3.6-3.8;TOM-Skype 4.0-4.2;TOM-Skype 5.5-6.1 Surveillance-only","Prurient Interests","cǎo liú chéngrén dǎoháng ","cao liu chengren daohang ","social","prurientinterests","","",,1,"","","",,,,,,6,""
"草榴社區",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Grass pomegranate community","","Sexual content.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 3.6-3.8;TOM-Skype 4.0-4.2;TOM-Skype 5.5-6.1 Surveillance-only","Prurient Interests","cǎo liú shèqū ","cao liu shequ ","social","prurientinterests","","",,1,"","","",,,,,,4,""
"草榴社区",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grass pomegranate community","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",85,1,59121,1,1,4,""
"草泥马",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Aplaca","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,1,"","","",71,1,73020,1,,3,""
"草你妈",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Grass your mother","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,1,"","","",,,,,,3,""
"草莓之夜",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Strawberry Night","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",27,1,,,,4,""
"草莓之夜 (電視劇)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Strawberry Night (TV series)","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",11,1,,,,10,""
"策划中共",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"CCP planning","scheme, CCP","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","Communist Party of China (CPC) -- Criticism","","",,1,"Communist Party of China (CPC) -- Criticism","scheme, CCP","",,,,,,4,""
"测试A",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Test A","","Unclear of context.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 2","Illicit Goods and Services","cèshì A","ceshi A","social","illicitgoodsandservices","","",,1,"","","",,,,,,3,""
"测试条目",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Test entry","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,1,"","","",,,,,,4,""
"测试条目2",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Test Item 2","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,1,"","","",,,,,,5,""
"插B",1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,"Plug B","","Sexual content.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 2","Prurient Interests","chā B","cha B","social","prurientinterests","","",,3,"","","",,,,,,2,""
"插BB成人电影",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"BB adult movies Plug","Insert into BB (vagina) adult movies","Sexual content.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 3.6-3.8;TOM-Skype 4.0-4.2;TOM-Skype 5.5-6.1 Surveillance-only","Prurient Interests","chā BBchéngrén diànyǐng ","cha BBchengren dianying ","social","prurientinterests","","",,1,"","","",,,,,,7,""
"插爆",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Plug explosion","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 3.6-3.8;TOM-Skype 4.0-4.2;TOM-Skype 5.0-5.1;TOM-Skype 5.1 Surveillance-only;TOM-Skype 5.5-6.1 Surveillance-only","Prurient Interests","chā bào ","cha bao ","social","prurientinterests","","",,1,"","","",,,,,,2,""
"插插",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Plug plug","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 3;Sina UC List 4","Prurient Interests","chā chā ","cha cha ","social","prurientinterests","","",,1,"","","",,,,,,2,""
"插姐姐嫩穴",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Plug sister Nenxue","Fuck sister's soft vagina","Sexual content.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 3;Sina UC List 4","Prurient Interests","chā jiějie nèn xué ","cha jiejie nen xue ","social","prurientinterests","","",,1,"","","",,,,,,5,""
"插进",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Inserted","","Sexual context.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 2","Prurient Interests","chā jìn ","cha jin ","social","prurientinterests","","",,1,"","","",,,,,,2,""
"插进了小姨子",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Inserted into the sister","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 3.6-3.8;TOM-Skype 4.0-4.2;TOM-Skype 5.0-5.1;TOM-Skype 5.1 Surveillance-only;TOM-Skype 5.5-6.1 Surveillance-only","Prurient Interests","chā jìn le xiǎoyí zǐ ","cha jin le xiaoyi zi ","social","prurientinterests","","",,1,"","","",,,,,,6,""
"插你",1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,"You plug","","Sexual content",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 3;Sina UC List 4","Prurient Interests","chā nǐ ","cha ni ","social","prurientinterests","","",,4,"","","",,,,,,2,""
"插死",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Chasi","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 3.6-3.8;TOM-Skype 4.0-4.2;TOM-Skype 5.0-5.1;TOM-Skype 5.1 Surveillance-only;TOM-Skype 5.5-6.1 Surveillance-only","Prurient Interests","chā sǐ ","cha si ","social","prurientinterests","","",,1,"","","",,,,,,2,""
"插他",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"He inserted","","Sexual content",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 3;Sina UC List 4","Prurient Interests","chā tā ","cha ta ","social","prurientinterests","","",,2,"","","",,,,,,2,""
"插她",1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,"She inserted","","",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 3;Sina UC List 4;TOM-Skype 3.6-3.8;TOM-Skype 4.0-4.2;TOM-Skype 5.0-5.1;TOM-Skype 5.1 Surveillance-only;TOM-Skype 5.5-6.1 Surveillance-only","Prurient Interests","chā tā ","cha ta ","social","prurientinterests","","",,4,"","","",,,,,,2,""
"插我",1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,"I plugged","","Sexual content.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sina UC List 3;Sina UC List 4","Prurient Interests","chā wǒ ","cha wo ","social","prurientinterests","","",,3,"","","",,,,,,2,""
"查理·漢納",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Charlie Hanna","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",15,1,,,,5,""
"查理·卓别林",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Charlie Chaplin","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,0,"","","",18,1,,,,6,""
"查身份证",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Check ID","check identification","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","check identification","",0,1,"","","",,,,,,4,""
"拆 俯右街",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Chaifuyoujie","Demolish Fuyou Street","This is a reference to the forced demolitions happening across Beijing. Fuyou Street is the border of a Hutong in Beijing and part of Zhongnanhai (the seat of the CPC leadership). For example the President's office is there. For more informatio",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 5.1 Surveillance-only","Forced Demolitions","chāi  fǔ yòu jiē ","chai  fu you jie ","events","forceddemolitions","","",,1,"","","",,,,,,5,""
"拆 府右",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"House demolition Right","Demolish Fuyou","This is a reference to the forced demolitions happening across Beijing. Fuyou Street is the border of a Hutong in Beijing and part of Zhongnanhai (the seat of the CPC leadership). For example the President's office is there. For more informatio",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TOM-Skype 5.1 Surveillance-only","Forced Demolitions","chāi  fǔ yòu ","chai  fu you ","events","forceddemolitions","","",,1,"","","",,,,,,4,""
